,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
6034,460168,Male,Yes,86,Yes,Executive,0.0,High,2,3
3137,462067,Male,No,32,No,Doctor,9.0,Low,4,4
6068,467779,Male,Yes,53,Yes,Doctor,2.0,Average,3,3
4825,461373,Male,No,53,Yes,Artist,1.0,Low,1,2
1405,459207,Female,Yes,62,Yes,Doctor,0.0,Average,4,2
5692,462770,Male,No,18,No,Healthcare,0.0,Low,3,4
7713,461504,Female,Yes,49,Yes,Artist,9.0,Low,2,2
121,461011,Male,Yes,55,No,Executive,1.0,High,4,2
481,465680,Male,Yes,31,No,Healthcare,0.0,Average,5,4
3732,462476,Male,Yes,45,Yes,Artist,4.0,Average,2,3
4947,464228,Male,No,29,Yes,Healthcare,1.0,Low,1,4
4012,465600,Male,Yes,40,Yes,Engineer,7.0,Low,2,2
2871,460399,Male,No,26,Yes,Marketing,10.0,Low,1,4
974,464541,Male,No,31,Yes,Doctor,1.0,Low,2,1
4054,459951,Male,Yes,53,Yes,Artist,0.0,Low,1,1
2240,464225,Female,No,31,No,Doctor,1.0,Low,5,3
7539,459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3,4
5708,466382,Female,Yes,52,Yes,Engineer,4.0,High,2,2
732,461920,Male,No,30,Yes,Entertainment,0.0,Low,2,4
3346,467244,Male,No,26,Yes,Healthcare,0.0,Low,5,4
2570,466986,Male,Yes,45,No,Entertainment,1.0,Average,3,2
6374,460833,Male,Yes,30,Yes,Healthcare,0.0,Low,2,1
7409,467416,Female,No,38,Yes,Doctor,8.0,Low,1,2
3955,460708,Male,Yes,35,Yes,Artist,0.0,Low,3,3
527,467316,Female,No,42,Yes,Doctor,0.0,Low,1,1
1558,464762,Female,Yes,52,No,Engineer,9.0,Average,4,2
4814,465319,Male,No,19,No,Healthcare,0.0,Low,5,4
7143,465890,Female,No,39,Yes,Artist,9.0,Low,1,2
7252,459500,Male,Yes,37,Yes,Entertainment,1.0,Average,4,2
2379,467051,Female,No,19,No,Healthcare,0.0,Low,4,4
4999,463061,Male,No,33,No,Healthcare,5.0,Low,3,4
7552,461590,Male,Yes,41,No,Executive,1.0,High,4,2
4783,461976,Female,Yes,37,Yes,Entertainment,5.0,Average,2,2
218,465837,Male,No,62,Yes,Lawyer,0.0,Low,1,1
4518,464285,Female,No,25,Yes,Artist,9.0,Low,1,2
5322,464462,Female,Yes,70,Yes,Artist,5.0,High,2,3
1730,460835,Female,Yes,28,Yes,Artist,0.0,Low,1,1
2482,466725,Female,Yes,89,No,Lawyer,0.0,High,2,1
7908,465403,Female,No,27,No,Healthcare,9.0,Low,5,1
4576,463753,Female,No,30,Yes,Healthcare,0.0,Low,5,4
79,466567,Female,No,49,Yes,Lawyer,1.0,Low,1,4
706,465936,Male,No,35,Yes,Artist,6.0,Low,3,2
2117,461123,Male,No,20,No,Healthcare,2.0,Low,4,4
7436,460369,Female,Yes,50,Yes,Artist,9.0,Low,2,3
6738,463112,Male,Yes,70,Yes,Lawyer,8.0,Low,1,1
2334,461987,Female,Yes,43,No,Engineer,1.0,Average,2,2
536,463844,Female,Yes,26,Yes,Engineer,9.0,Low,2,2
1064,464707,Male,Yes,48,No,Artist,1.0,Average,4,1
105,462979,Male,No,18,No,Doctor,1.0,Low,2,4
4051,465965,Female,Yes,41,No,Marketing,8.0,Low,2,1
6737,466505,Female,Yes,42,No,Artist,8.0,High,5,2
7039,463731,Male,No,23,No,Healthcare,0.0,Low,2,4
7654,465921,Female,No,25,Yes,Artist,8.0,Low,1,2
5358,464114,Female,No,36,No,Doctor,0.0,Low,2,1
4845,461405,Male,No,39,Yes,Artist,1.0,Low,1,2
5853,462518,Female,No,26,No,Healthcare,0.0,Low,6,1
7181,466292,Female,Yes,82,No,Lawyer,1.0,High,2,2
361,463382,Female,Yes,50,Yes,Engineer,4.0,High,3,2
3452,465852,Male,Yes,39,Yes,Doctor,1.0,Low,2,2
7675,463011,Female,Yes,81,Yes,Homemaker,0.0,High,2,2
5499,461085,Female,No,31,No,Engineer,1.0,Low,1,1
5196,460953,Male,Yes,59,No,Entertainment,1.0,Low,2,4
6621,462177,Male,No,43,Yes,Artist,6.0,Low,5,2
7507,466478,Female,Yes,51,Yes,Artist,0.0,Average,4,3
6651,459292,Male,No,46,Yes,Artist,1.0,Low,2,3
3995,459114,Male,Yes,57,Yes,Artist,1.0,Average,2,3
6864,460851,Male,Yes,69,No,Doctor,0.0,Average,3,2
5622,459556,Male,Yes,82,Yes,Lawyer,0.0,Low,2,4
3777,462550,Female,No,23,No,Healthcare,2.0,Low,6,4
6301,461001,Female,No,59,Yes,Artist,0.0,Low,2,2
5317,464432,Male,No,31,No,Engineer,8.0,Low,2,4
2881,461244,Female,No,41,No,Marketing,1.0,Low,1,4
1843,460418,Female,No,35,Yes,Entertainment,9.0,Low,2,1
3042,460122,Female,No,41,No,Artist,0.0,Low,1,1
1034,465447,Male,Yes,52,Yes,Engineer,1.0,Average,3,3
2726,461637,Male,Yes,51,Yes,Artist,1.0,Low,2,2
3443,459037,Female,No,23,No,Engineer,1.0,Low,2,4
6046,459772,Female,Yes,69,Yes,Artist,2.0,Average,9,3
994,466024,Female,Yes,35,No,Entertainment,10.0,Low,2,1
7622,466325,Female,No,25,No,Marketing,1.0,Low,2,1
2450,460443,Female,No,38,Yes,Doctor,0.0,Low,1,1
3270,465283,Male,Yes,53,No,Executive,0.0,High,2,2
1456,460859,Male,Yes,50,Yes,Entertainment,0.0,Low,4,4
5337,464450,Female,Yes,56,Yes,Artist,0.0,High,2,2
3243,463396,Female,No,25,No,Doctor,3.0,Low,4,3
6879,461122,Male,Yes,26,No,Entertainment,8.0,Low,2,4
2541,464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1,4
1899,463147,Male,No,31,No,Healthcare,0.0,Low,4,2
2098,464793,Female,Yes,26,No,Marketing,7.0,High,3,1
1708,467404,Male,Yes,52,Yes,Artist,4.0,Low,1,3
6813,465817,Male,Yes,56,No,Executive,0.0,Low,2,1
6617,461311,Male,No,20,No,Marketing,0.0,Low,4,3
7866,466190,Male,Yes,53,Yes,Executive,0.0,Low,2,3
6792,460982,Male,Yes,77,No,Lawyer,1.0,High,2,1
366,464527,Male,No,25,No,Executive,12.0,Low,3,1
499,465309,Female,No,18,No,Healthcare,6.0,Low,4,4
7302,466193,Male,Yes,84,No,Lawyer,0.0,Low,1,1
3166,465791,Female,No,28,No,Healthcare,8.0,Low,4,3
7068,464803,Male,No,28,No,Doctor,1.0,Low,1,1
1731,463827,Female,Yes,49,Yes,Engineer,1.0,Average,4,2
1622,461933,Male,No,18,No,Doctor,0.0,Low,2,4
2411,459345,Female,Yes,39,Yes,Artist,3.0,Low,1,2
2957,462440,Female,No,23,No,Healthcare,9.0,Low,4,4
889,460433,Female,No,45,No,Entertainment,8.0,Low,2,1
2061,466929,Female,No,33,Yes,Homemaker,11.0,Low,2,4
2054,461584,Female,Yes,56,Yes,Artist,1.0,High,4,2
3730,461091,Female,Yes,37,Yes,Artist,3.0,Average,3,2
1020,466630,Male,No,29,No,Healthcare,0.0,Low,4,3
7805,466535,Male,No,26,Yes,Artist,8.0,Low,1,4
1536,466740,Female,Yes,47,No,Engineer,8.0,Low,1,1
860,466299,Female,Yes,40,Yes,Engineer,0.0,Low,2,2
7013,459934,Male,No,49,Yes,Artist,0.0,Low,1,2
4776,459053,Male,Yes,46,Yes,Executive,0.0,High,4,3
3709,465317,Male,No,23,No,Healthcare,0.0,Low,4,4
178,467896,Female,No,22,No,Healthcare,4.0,Low,3,4
5211,466774,Male,Yes,78,Yes,Lawyer,0.0,Low,2,3
6774,459437,Male,Yes,68,Yes,Lawyer,3.0,High,2,2
6269,460438,Male,Yes,58,No,Executive,0.0,High,4,2
558,466624,Female,Yes,46,No,Artist,0.0,Average,4,3
5849,465825,Female,Yes,36,No,Executive,9.0,Average,5,1
2660,467401,Male,Yes,72,No,Entertainment,0.0,Average,2,3
128,467857,Female,Yes,28,Yes,Engineer,0.0,Low,2,1
2266,462361,Male,Yes,60,Yes,Artist,0.0,Low,2,1
5134,464212,Female,Yes,56,Yes,Marketing,0.0,Average,2,3
7114,462498,Female,Yes,55,Yes,Doctor,0.0,Average,3,2
7230,464847,Female,Yes,52,No,Artist,11.0,Average,4,1
1787,467150,Female,No,41,Yes,Artist,8.0,Low,3,1
544,466009,Female,No,32,No,Homemaker,10.0,Low,5,3
6743,463910,Female,Yes,50,Yes,Artist,0.0,Average,2,3
2159,459076,Male,Yes,69,No,Doctor,0.0,Average,2,3
3142,464637,Female,No,38,Yes,Marketing,2.0,Low,4,4
6780,465513,Male,No,43,Yes,Entertainment,1.0,Low,2,2
4247,464182,Male,Yes,35,Yes,Artist,4.0,Average,2,3
2308,462229,Male,No,23,No,Healthcare,0.0,Low,8,4
2166,465029,Female,Yes,74,No,Lawyer,1.0,High,2,3
6588,461198,Female,No,89,Yes,Lawyer,0.0,Low,1,4
5650,459522,Male,Yes,47,Yes,Entertainment,0.0,Average,4,2
3478,459560,Male,Yes,89,No,Lawyer,1.0,High,2,2
2718,459409,Female,Yes,88,Yes,Lawyer,1.0,High,2,2
4931,463083,Male,No,30,Yes,Artist,7.0,Low,3,4
2909,463547,Female,No,28,No,Healthcare,0.0,Low,4,2
6803,464237,Female,Yes,47,Yes,Artist,0.0,Low,3,2
5110,467418,Male,Yes,49,Yes,Artist,1.0,Average,4,3
2733,463148,Male,Yes,60,Yes,Marketing,1.0,High,5,3
2756,465650,Female,No,32,No,Marketing,0.0,Low,4,1
3843,459817,Female,Yes,65,No,Marketing,1.0,Low,2,4
470,461298,Female,Yes,78,Yes,Artist,1.0,High,2,3
7625,465582,Male,No,40,Yes,Artist,1.0,Low,1,1
1749,460374,Female,No,46,Yes,Artist,6.0,Low,2,3
553,467415,Female,No,31,Yes,Healthcare,1.0,Low,1,4
2210,463627,Female,No,25,Yes,Marketing,5.0,Low,2,4
1868,467190,Male,Yes,36,Yes,Executive,0.0,Low,2,2
6964,467194,Male,No,29,No,Entertainment,3.0,Low,3,4
559,467785,Male,Yes,43,No,Artist,1.0,Low,2,2
4508,467077,Male,Yes,61,Yes,Artist,1.0,Average,5,3
6508,461581,Female,Yes,60,Yes,Lawyer,1.0,High,3,3
5618,461875,Male,No,33,No,Doctor,0.0,Low,3,2
6756,463872,Male,Yes,78,No,Lawyer,1.0,High,2,1
4264,467160,Male,Yes,40,No,Lawyer,0.0,Average,2,1
5736,460161,Male,No,38,Yes,Artist,0.0,Low,1,2
4565,462032,Female,Yes,69,Yes,Artist,0.0,Low,2,3
1345,464092,Female,Yes,59,Yes,Artist,0.0,Average,5,3
2226,465953,Female,No,50,Yes,Artist,1.0,Low,1,4
1255,465103,Male,Yes,86,Yes,Lawyer,1.0,High,2,1
3126,461745,Male,Yes,46,No,Entertainment,8.0,Low,1,1
2727,459252,Male,Yes,66,Yes,Lawyer,0.0,High,3,1
5365,464560,Male,No,39,Yes,Entertainment,9.0,Low,2,1
4515,465456,Female,Yes,59,Yes,Artist,3.0,High,5,2
7801,465782,Female,No,21,No,Healthcare,5.0,Low,5,4
3090,463571,Female,No,32,Yes,Marketing,0.0,Low,3,2
6719,460484,Female,No,23,No,Healthcare,4.0,Low,7,4
6430,461247,Female,No,49,Yes,Artist,4.0,Low,1,1
7119,459406,Male,Yes,72,No,Executive,0.0,High,2,2
2879,462608,Female,No,71,No,Engineer,1.0,Low,1,1
7145,465715,Female,Yes,69,Yes,Artist,7.0,Low,1,1
4183,460597,Female,No,20,No,Marketing,1.0,Low,2,4
3623,466355,Male,No,27,Yes,Healthcare,0.0,Low,2,3
5228,462916,Female,Yes,68,No,Artist,6.0,Average,3,3
6011,464651,Female,Yes,26,No,Doctor,0.0,Average,3,4
5033,459616,Female,No,21,No,Healthcare,1.0,Low,4,4
6310,461796,Male,Yes,39,Yes,Artist,1.0,Average,2,1
1412,459987,Male,Yes,53,Yes,Healthcare,0.0,High,2,4
3085,462001,Female,Yes,31,No,Entertainment,0.0,Average,2,4
4532,464959,Female,Yes,40,Yes,Engineer,1.0,Average,6,2
975,461249,Female,No,53,Yes,Artist,1.0,Low,2,4
1505,464634,Female,No,32,Yes,Engineer,9.0,Low,9,4
6389,460713,Male,Yes,50,Yes,Doctor,0.0,Average,3,2
6611,464795,Female,No,31,No,Engineer,1.0,Low,8,1
3465,459971,Female,No,40,Yes,Healthcare,8.0,Low,1,1
3888,462853,Male,No,23,No,Healthcare,1.0,Low,2,4
6768,462375,Male,Yes,53,Yes,Artist,1.0,Average,3,3
453,463855,Female,Yes,40,Yes,Artist,1.0,Average,2,3
1308,467813,Male,Yes,36,Yes,Entertainment,0.0,Low,2,1
4735,461012,Male,No,35,No,Doctor,1.0,Low,3,4
6895,466884,Female,Yes,42,No,Doctor,1.0,Low,1,1
7846,467569,Male,No,19,No,Healthcare,0.0,Low,4,4
6253,462035,Female,No,37,Yes,Artist,3.0,Low,1,3
164,467768,Male,Yes,60,Yes,Doctor,0.0,Average,2,3
2578,466490,Female,Yes,84,No,Lawyer,0.0,High,2,2
5903,460970,Male,No,21,No,Marketing,1.0,Low,5,2
3332,463386,Female,Yes,43,Yes,Doctor,6.0,Low,1,2
4443,461712,Female,Yes,42,Yes,Artist,1.0,Low,2,1
2741,463554,Female,No,53,No,Artist,7.0,Low,1,3
1754,467924,Male,Yes,52,Yes,Artist,0.0,Low,3,1
676,465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4,3
3939,459258,Female,Yes,74,Yes,Lawyer,1.0,High,2,2
6656,466027,Female,Yes,70,No,Engineer,7.0,Low,1,2
6125,460317,Male,No,32,No,Doctor,10.0,Low,2,4
701,465368,Male,No,18,No,Healthcare,7.0,Low,3,4
5863,459300,Female,Yes,58,Yes,Artist,0.0,Low,2,3
7291,463528,Male,Yes,67,No,Executive,0.0,High,2,1
2320,465849,Female,No,32,Yes,Doctor,5.0,Low,3,1
7220,464921,Male,Yes,35,No,Doctor,0.0,Average,5,3
5083,463306,Female,Yes,60,Yes,Engineer,1.0,High,4,2
6974,460716,Male,Yes,52,Yes,Entertainment,0.0,Average,4,2
6119,459509,Male,No,30,Yes,Healthcare,1.0,Low,1,4
6174,466451,Male,Yes,41,Yes,Entertainment,0.0,Low,1,1
3689,466895,Male,Yes,46,Yes,Marketing,9.0,Low,1,4
2624,460530,Female,Yes,33,Yes,Entertainment,3.0,Average,3,4
1181,460968,Male,Yes,30,No,Doctor,11.0,Average,2,1
4189,466637,Male,Yes,48,Yes,Artist,1.0,High,5,3
180,466620,Female,Yes,36,Yes,Artist,7.0,Average,2,3
7575,459536,Male,Yes,32,Yes,Healthcare,6.0,Low,2,4
387,460909,Female,No,31,No,Healthcare,8.0,Low,2,4
1762,461702,Female,Yes,53,Yes,Engineer,8.0,High,4,1
458,461286,Female,No,20,No,Doctor,4.0,Low,4,4
7475,459783,Female,Yes,18,No,Artist,1.0,High,2,2
3017,464862,Female,No,20,No,Engineer,8.0,Low,5,4
3855,460492,Female,No,43,No,Marketing,10.0,Low,7,4
3739,459363,Male,No,53,Yes,Artist,2.0,Low,1,1
7714,460174,Female,No,43,Yes,Artist,8.0,Low,4,3
6593,464411,Male,No,30,Yes,Healthcare,3.0,Low,6,4
1466,460360,Female,Yes,38,Yes,Artist,2.0,Low,1,1
4282,467034,Male,Yes,89,No,Executive,0.0,High,2,1
6453,460911,Male,No,25,Yes,Healthcare,1.0,Low,4,4
6709,461674,Male,Yes,48,Yes,Executive,0.0,High,4,3
6070,464308,Female,Yes,75,Yes,Lawyer,0.0,High,2,2
5361,463351,Female,No,22,No,Healthcare,3.0,Low,4,4
3639,461541,Male,No,36,Yes,Executive,9.0,Low,3,4
3585,460147,Male,Yes,67,Yes,Entertainment,1.0,Average,3,3
2644,465876,Male,No,25,No,Executive,0.0,Low,3,1
1840,464089,Female,Yes,40,Yes,Artist,5.0,High,5,2
5686,462434,Male,Yes,57,Yes,Artist,0.0,Average,4,3
1057,467834,Female,No,23,No,Healthcare,0.0,Low,4,4
1936,461941,Female,Yes,72,Yes,Artist,0.0,Low,1,3
5271,459755,Female,Yes,56,No,Artist,3.0,Average,3,3
6716,461905,Female,No,42,Yes,Artist,0.0,Low,3,3
7233,464168,Male,Yes,45,Yes,Executive,1.0,High,3,3
3823,459448,Male,Yes,40,Yes,Executive,8.0,High,3,3
3240,467742,Male,Yes,59,Yes,Artist,4.0,High,4,2
3903,466589,Male,No,20,No,Healthcare,1.0,Low,4,4
7900,461402,Female,No,32,Yes,Entertainment,1.0,Low,5,4
2460,462225,Male,Yes,49,No,Engineer,1.0,Average,8,4
8039,460674,Female,No,31,Yes,Entertainment,0.0,Low,3,1
3643,466371,Male,No,19,No,Healthcare,1.0,Low,4,4
4302,460337,Female,No,42,Yes,Marketing,10.0,Low,3,4
7899,462313,Male,Yes,55,Yes,Artist,1.0,Average,2,3
813,466262,Male,No,41,Yes,Entertainment,1.0,Low,2,1
2344,460086,Male,Yes,50,No,Artist,1.0,Average,3,3
325,465758,Female,Yes,37,No,Engineer,7.0,Low,1,4
5470,461512,Male,No,33,Yes,Doctor,0.0,Low,4,4
2436,460802,Male,Yes,70,Yes,Lawyer,0.0,High,2,3
6932,460760,Male,Yes,60,No,Artist,1.0,High,4,2
3337,461428,Male,No,49,Yes,Artist,1.0,Low,1,3
5975,461929,Male,Yes,63,Yes,Entertainment,0.0,Low,1,1
6959,466807,Female,No,41,Yes,Healthcare,0.0,Low,1,1
320,467714,Male,Yes,89,Yes,Lawyer,13.0,Low,1,1
1748,467671,Female,Yes,52,Yes,Artist,9.0,Low,4,3
203,459929,Male,Yes,63,Yes,Entertainment,0.0,Low,2,1
5454,464392,Male,Yes,58,Yes,Artist,1.0,Average,2,2
3168,460782,Male,Yes,77,Yes,Artist,1.0,High,2,1
523,465181,Female,No,33,Yes,Healthcare,8.0,Low,1,1
1648,460569,Male,Yes,36,Yes,Entertainment,1.0,Average,4,3
2762,459506,Female,No,27,Yes,Lawyer,1.0,Low,1,1
933,461801,Female,No,27,No,Healthcare,0.0,Low,3,1
6898,464716,Male,Yes,43,Yes,Marketing,0.0,High,6,4
5974,466178,Female,Yes,50,Yes,Artist,1.0,Average,4,3
904,459663,Male,No,31,Yes,Artist,1.0,Low,6,1
4593,459859,Female,Yes,28,No,Doctor,9.0,Low,1,1
4441,460920,Male,Yes,79,Yes,Lawyer,1.0,High,2,3
2112,465787,Male,No,18,No,Healthcare,1.0,Low,5,4
1577,458997,Male,Yes,61,Yes,Artist,1.0,Average,2,2
5715,463252,Male,Yes,50,Yes,Artist,0.0,Average,2,2
7289,459122,Female,Yes,51,Yes,Artist,6.0,Average,5,3
6980,464290,Female,No,41,Yes,Artist,0.0,Low,1,3
3397,466493,Male,Yes,77,No,Lawyer,0.0,High,2,1
3456,459391,Female,No,40,Yes,Engineer,1.0,Low,4,4
4868,467325,Female,Yes,72,Yes,Lawyer,1.0,High,2,2
2469,465964,Female,Yes,47,No,Marketing,2.0,Low,1,4
4339,461156,Male,No,22,No,Marketing,3.0,Low,6,4
7469,461363,Male,No,45,Yes,Artist,0.0,Low,1,1
7501,464797,Female,Yes,38,No,Engineer,9.0,Average,4,1
3657,464937,Male,Yes,50,Yes,Artist,0.0,Low,2,4
5018,462397,Male,Yes,49,Yes,Artist,1.0,Average,4,3
1304,466988,Female,No,72,Yes,Lawyer,0.0,Low,2,2
6209,461984,Male,Yes,42,Yes,Artist,2.0,Average,2,3
6006,466225,Male,No,19,No,Healthcare,0.0,Low,3,4
4964,462861,Female,No,26,Yes,Healthcare,8.0,Low,1,4
1382,459456,Female,No,65,No,Lawyer,0.0,Low,1,4
4727,460272,Female,No,86,Yes,Lawyer,1.0,Low,1,1
7990,464533,Male,Yes,37,No,Executive,0.0,High,6,2
2312,466940,Male,Yes,79,No,Lawyer,0.0,Low,1,4
3641,466233,Female,Yes,56,Yes,Homemaker,5.0,Low,1,3
3466,465370,Female,No,53,Yes,Artist,0.0,Low,1,2
3914,462581,Female,No,28,No,Engineer,1.0,Low,4,1
342,463380,Female,Yes,69,Yes,Engineer,1.0,Low,1,1
7759,463119,Female,Yes,88,Yes,Lawyer,4.0,High,2,3
2599,459056,Male,Yes,56,No,Executive,1.0,High,3,2
3578,462963,Male,Yes,30,Yes,Artist,0.0,Average,2,3
475,459143,Male,Yes,47,No,Artist,0.0,High,4,2
7207,464036,Female,No,25,Yes,Doctor,3.0,Low,1,1
6317,464828,Male,No,18,No,Healthcare,8.0,Low,6,4
4718,462674,Female,Yes,51,Yes,Homemaker,12.0,Average,4,2
3860,459233,Female,Yes,53,Yes,Marketing,6.0,Low,1,4
5263,461540,Male,No,38,Yes,Lawyer,3.0,Low,2,2
3965,459882,Male,Yes,37,Yes,Artist,1.0,Average,2,2
3386,460350,Female,No,43,Yes,Healthcare,2.0,Low,1,4
6755,465612,Male,Yes,37,Yes,Artist,9.0,Average,2,3
4765,463565,Female,No,33,Yes,Entertainment,1.0,Low,4,4
643,466226,Female,Yes,45,Yes,Artist,0.0,Average,5,3
4425,466074,Female,No,29,No,Engineer,9.0,Low,2,1
6349,465344,Female,Yes,71,Yes,Lawyer,0.0,High,2,3
6101,465632,Male,No,37,Yes,Artist,4.0,Low,7,1
5139,459094,Female,No,31,No,Healthcare,1.0,Low,5,3
326,464184,Female,Yes,39,No,Engineer,4.0,Average,2,2
4889,461165,Male,Yes,28,No,Artist,1.0,Average,2,1
909,462835,Male,Yes,59,No,Engineer,8.0,Average,4,2
3095,459278,Male,Yes,65,No,Executive,1.0,High,2,1
4211,462527,Male,Yes,43,No,Artist,4.0,Average,2,3
3313,466806,Male,Yes,40,Yes,Healthcare,0.0,Low,1,4
4209,461994,Male,Yes,18,No,Doctor,10.0,Low,2,4
726,463664,Female,No,26,No,Engineer,0.0,Low,1,1
4662,461228,Male,Yes,26,No,Doctor,9.0,Low,6,4
5735,466429,Male,Yes,36,No,Healthcare,1.0,Low,2,1
3060,459847,Female,Yes,49,Yes,Artist,1.0,Average,5,3
5305,464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1,2
3096,466851,Male,No,38,Yes,Healthcare,8.0,Low,1,1
132,464857,Male,No,18,No,Healthcare,6.0,Low,4,4
2928,467575,Female,No,29,No,Engineer,1.0,Low,4,3
479,465469,Female,No,43,Yes,Artist,6.0,Low,1,3
811,463935,Male,Yes,38,Yes,Entertainment,1.0,Average,2,3
7870,459139,Female,Yes,53,Yes,Artist,1.0,Average,2,3
1872,462610,Male,No,27,Yes,Doctor,1.0,Low,6,4
3421,462495,Male,Yes,84,No,Lawyer,0.0,High,2,1
1410,462253,Male,Yes,51,Yes,Engineer,0.0,Low,2,1
1237,466521,Male,Yes,20,Yes,Marketing,1.0,Average,3,1
1403,461870,Female,Yes,45,Yes,Artist,0.0,Average,2,3
6887,467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1,4
4988,462539,Female,Yes,77,No,Lawyer,1.0,Low,1,1
1413,460036,Male,Yes,40,Yes,Lawyer,3.0,Low,1,4
7857,463145,Female,No,38,Yes,Homemaker,0.0,Low,4,2
7108,462183,Male,No,22,No,Marketing,0.0,Low,4,4
7922,462519,Male,No,22,No,Healthcare,1.0,Low,5,4
1189,464408,Female,Yes,45,Yes,Artist,9.0,Average,4,3
4958,462121,Female,No,60,Yes,Artist,1.0,Low,3,3
2566,463686,Female,No,32,No,Artist,2.0,Low,4,1
6962,466395,Female,Yes,37,Yes,Doctor,2.0,High,2,1
6008,461843,Female,Yes,50,Yes,Artist,0.0,High,2,3
1732,460868,Male,Yes,35,Yes,Artist,1.0,Average,2,2
7570,460504,Male,Yes,43,No,Executive,0.0,Average,3,1
5193,464246,Female,Yes,59,Yes,Artist,0.0,Average,2,3
6697,463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2,2
1795,462852,Male,Yes,42,No,Engineer,9.0,Low,3,4
6947,464825,Female,No,19,No,Healthcare,7.0,Low,1,4
3204,460958,Male,No,26,Yes,Healthcare,1.0,Low,5,4
3540,467903,Male,Yes,39,Yes,Entertainment,9.0,Low,2,1
1086,462248,Male,Yes,55,No,Artist,0.0,Low,2,2
5791,459777,Male,Yes,35,No,Artist,9.0,Low,3,1
2745,467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2,2
3936,462038,Male,No,31,Yes,Artist,4.0,Low,4,1
282,462408,Male,No,32,Yes,Artist,1.0,Low,2,1
6155,461238,Female,Yes,52,Yes,Artist,3.0,Low,1,1
1859,464943,Female,Yes,37,No,Engineer,1.0,Average,6,2
428,462572,Female,Yes,30,No,Engineer,1.0,Average,7,1
5768,465353,Male,Yes,73,Yes,Artist,1.0,Average,2,3
4233,467353,Male,Yes,26,No,Artist,3.0,Low,2,1
5289,463448,Male,Yes,40,Yes,Artist,8.0,Average,2,2
1369,465628,Male,Yes,49,Yes,Artist,2.0,Low,2,1
2952,464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2,1
2420,465426,Male,No,30,No,Healthcare,0.0,Low,4,2
2209,460898,Male,Yes,48,No,Artist,3.0,Average,4,2
1635,466423,Female,No,42,No,Homemaker,8.0,Low,1,4
7258,461302,Male,No,20,No,Healthcare,0.0,Low,4,4
23,459168,Female,No,36,Yes,Artist,5.0,Low,2,2
2165,467912,Male,Yes,61,Yes,Entertainment,1.0,Low,2,1
429,467443,Male,No,32,No,Healthcare,7.0,Low,4,1
2965,459519,Female,Yes,45,Yes,Artist,9.0,Average,2,1
7766,459540,Female,Yes,70,Yes,Lawyer,0.0,Low,1,2
219,464613,Female,No,35,Yes,Artist,0.0,Low,3,2
7482,459396,Female,No,50,Yes,Engineer,0.0,Low,1,2
4457,466795,Male,Yes,55,Yes,Entertainment,9.0,Average,5,2
18,466772,Male,Yes,58,Yes,Entertainment,1.0,Average,4,2
7135,465721,Male,Yes,25,Yes,Entertainment,1.0,High,2,4
5354,459931,Male,Yes,50,Yes,Artist,0.0,Low,1,1
1798,464059,Male,Yes,57,Yes,Artist,1.0,Low,1,1
6382,462515,Male,Yes,42,No,Doctor,5.0,Average,5,2
3220,462615,Male,No,31,No,Doctor,4.0,Low,7,4
5561,459402,Female,Yes,51,Yes,Artist,1.0,Average,4,3
3835,467454,Male,Yes,49,Yes,Artist,1.0,Low,1,1
27,459717,Male,Yes,49,Yes,Artist,1.0,Average,3,3
2892,463678,Female,No,32,No,Healthcare,1.0,Low,5,2
2233,466792,Female,Yes,82,No,Lawyer,0.0,Low,1,1
6808,463292,Male,Yes,36,No,Executive,1.0,High,3,2
2590,466432,Male,No,42,Yes,Entertainment,1.0,Low,1,1
1000,460095,Female,Yes,74,Yes,Lawyer,1.0,Low,1,3
40,462044,Female,No,47,Yes,Artist,4.0,Low,1,2
1514,462924,Female,Yes,31,No,Homemaker,8.0,Average,2,4
4170,460456,Male,Yes,33,No,Executive,0.0,High,5,4
4119,459796,Male,Yes,66,Yes,Artist,9.0,Average,3,3
4819,461953,Male,Yes,33,No,Healthcare,11.0,High,2,4
5051,459945,Male,Yes,48,Yes,Artist,0.0,Low,2,3
7719,463787,Female,Yes,43,Yes,Artist,1.0,Low,2,3
1673,460294,Female,Yes,50,Yes,Doctor,1.0,Low,2,4
2259,461365,Male,No,27,No,Healthcare,1.0,Low,3,4
5182,464461,Male,Yes,41,Yes,Artist,1.0,Average,4,1
5842,467616,Male,Yes,25,Yes,Entertainment,1.0,Low,2,1
501,459255,Female,No,33,Yes,Healthcare,0.0,Low,3,1
1065,466796,Male,Yes,56,Yes,Artist,0.0,Average,5,1
409,460873,Male,Yes,46,Yes,Entertainment,0.0,Average,3,2
6050,461147,Male,Yes,33,Yes,Artist,2.0,Low,2,3
2924,466682,Male,Yes,62,Yes,Entertainment,2.0,Average,4,3
